Timestamp,Mode,Data
12:40:08.605,RX,"Pressure values:"
12:40:08.606,RX,"0.15"
12:40:08.695,RX,"Pressure values:"
12:40:08.725,RX,"-0.04"
12:40:08.815,RX,"Pressure values:"
12:40:08.844,RX,"0.15"
12:40:08.964,RX,"Pressure values:"
12:40:08.966,RX,"-0.04"
12:40:09.085,RX,"Pressure values:"
12:40:09.085,RX,"-0.04"
12:40:09.205,RX,"Pressure values:"
12:40:09.206,RX,"0.15"
12:40:09.325,RX,"Pressure values:"
12:40:09.325,RX,"0.25"
12:40:09.445,RX,"Pressure values:"
12:40:09.446,RX,"0.15"
12:40:09.566,RX,"Pressure values:"
12:40:09.566,RX,"0.05"
12:40:09.685,RX,"Pressure values:"
12:40:09.686,RX,"-0.04"
12:40:09.804,RX,"Pressure values:"
12:40:09.805,RX,"0.15"
12:40:09.925,RX,"Pressure values:"
12:40:09.925,RX,"0.15"
12:40:10.044,RX,"Pressure values:"
12:40:10.045,RX,"-0.04"
12:40:10.166,RX,"Pressure values:"
12:40:10.166,RX,"-0.04"
12:40:10.285,RX,"Pressure values:"
12:40:10.286,RX,"0.15"
12:40:10.405,RX,"Pressure values:"
12:40:10.406,RX,"0.05"
12:40:10.525,RX,"Pressure values:"
12:40:10.525,RX,"0.15"
12:40:10.645,RX,"Pressure values:"
12:40:10.645,RX,"0.15"
12:40:10.765,RX,"Pressure values:"
12:40:10.766,RX,"0.45"
12:40:10.885,RX,"Pressure values:"
12:40:10.886,RX,"-0.04"
12:40:11.006,RX,"Pressure values:"
12:40:11.006,RX,"0.25"
12:40:11.125,RX,"Pressure values:"
12:40:11.126,RX,"0.35"
12:40:11.245,RX,"Pressure values:"
12:40:11.245,RX,"0.25"
12:40:11.365,RX,"Pressure values:"
12:40:11.366,RX,"0.25"
12:40:11.485,RX,"Pressure values:"
12:40:11.486,RX,"0.25"
12:40:11.605,RX,"Pressure values:"
12:40:11.606,RX,"0.25"
12:40:11.725,RX,"Pressure values:"
12:40:11.726,RX,"0.15"
12:40:11.845,RX,"Pressure values:"
12:40:11.845,RX,"0.35"
12:40:11.965,RX,"Pressure values:"
12:40:11.965,RX,"0.35"
12:40:12.085,RX,"Pressure values:"
12:40:12.086,RX,"0.35"
12:40:12.205,RX,"Pressure values:"
12:40:12.205,RX,"0.45"
12:40:12.325,RX,"Pressure values:"
12:40:12.326,RX,"0.15"
12:40:12.445,RX,"Pressure values:"
12:40:12.445,RX,"0.25"
12:40:12.565,RX,"Pressure values:"
12:40:12.566,RX,"0.35"
12:40:12.685,RX,"Pressure values:"
12:40:12.685,RX,"0.25"
12:40:12.805,RX,"Pressure values:"
12:40:12.806,RX,"0.15"
12:40:12.924,RX,"Pressure values:"
12:40:12.925,RX,"0.15"
12:40:13.045,RX,"Pressure values:"
12:40:13.045,RX,"0.35"
12:40:13.166,RX,"Pressure values:"
12:40:13.167,RX,"0.15"
12:40:13.285,RX,"Pressure values:"
12:40:13.286,RX,"0.25"
12:40:13.405,RX,"Pressure values:"
12:40:13.406,RX,"0.05"
12:40:13.525,RX,"Pressure values:"
12:40:13.526,RX,"0.15"
12:40:13.645,RX,"Pressure values:"
12:40:13.646,RX,"0.35"
12:40:13.765,RX,"Pressure values:"
12:40:13.765,RX,"0.25"
12:40:13.855,RX,"Pressure values:"
12:40:13.885,RX,"0.15"
12:40:13.975,RX,"Pressure values:"
12:40:14.004,RX,"0.25"
12:40:14.125,RX,"Pressure values:"
12:40:14.126,RX,"0.45"
12:40:14.245,RX,"Pressure values:"
12:40:14.246,RX,"0.25"
12:40:14.365,RX,"Pressure values:"
12:40:14.366,RX,"0.15"
12:40:14.485,RX,"Pressure values:"
12:40:14.487,RX,"0.15"
12:40:14.605,RX,"Pressure values:"
12:40:14.606,RX,"0.35"
12:40:14.724,RX,"Pressure values:"
12:40:14.725,RX,"0.35"
12:40:14.845,RX,"Pressure values:"
12:40:14.846,RX,"0.25"
12:40:14.966,RX,"Pressure values:"
12:40:14.966,RX,"0.45"
12:40:15.084,RX,"Pressure values:"
12:40:15.085,RX,"0.25"
12:40:15.205,RX,"Pressure values:"
12:40:15.206,RX,"0.25"
12:40:15.325,RX,"Pressure values:"
12:40:15.328,RX,"0.25"
12:40:15.445,RX,"Pressure values:"
12:40:15.445,RX,"0.15"
12:40:15.565,RX,"Pressure values:"
12:40:15.566,RX,"0.35"
12:40:15.685,RX,"Pressure values:"
12:40:15.685,RX,"0.35"
12:40:15.775,RX,"Pressure values:"
12:40:15.776,RX,"0.35"
12:40:15.925,RX,"Pressure values:"
12:40:15.926,RX,"0.45"
12:40:16.045,RX,"Pressure values:"
12:40:16.046,RX,"0.25"
12:40:16.165,RX,"Pressure values:"
12:40:16.165,RX,"0.15"
12:40:16.286,RX,"Pressure values:"
12:40:16.286,RX,"0.25"
12:40:16.405,RX,"Pressure values:"
12:40:16.406,RX,"0.25"
12:40:16.525,RX,"Pressure values:"
12:40:16.526,RX,"0.35"
12:40:16.645,RX,"Pressure values:"
12:40:16.646,RX,"0.15"
12:40:16.765,RX,"Pressure values:"
12:40:16.766,RX,"0.25"
12:40:16.885,RX,"Pressure values:"
12:40:16.885,RX,"0.35"
12:40:16.975,RX,"Pressure values:"
12:40:17.004,RX,"0.35"
12:40:17.095,RX,"Pressure values:"
12:40:17.125,RX,"0.45"
12:40:17.245,RX,"Pressure values:"
12:40:17.245,RX,"0.35"
12:40:17.365,RX,"Pressure values:"
12:40:17.366,RX,"0.35"
12:40:17.485,RX,"Pressure values:"
12:40:17.486,RX,"0.25"
12:40:17.605,RX,"Pressure values:"
12:40:17.606,RX,"0.35"
12:40:17.725,RX,"Pressure values:"
12:40:17.725,RX,"0.35"
12:40:17.845,RX,"Pressure values:"
12:40:17.846,RX,"0.35"
12:40:17.965,RX,"Pressure values:"
12:40:17.967,RX,"0.15"
12:40:18.085,RX,"Pressure values:"
12:40:18.086,RX,"0.35"
12:40:18.205,RX,"Pressure values:"
12:40:18.206,RX,"0.35"
12:40:18.325,RX,"Pressure values:"
12:40:18.326,RX,"0.15"
12:40:18.446,RX,"Pressure values:"
12:40:18.447,RX,"0.35"
12:40:18.564,RX,"Pressure values:"
12:40:18.565,RX,"0.35"
12:40:18.685,RX,"Pressure values:"
12:40:18.686,RX,"0.35"
12:40:18.805,RX,"Pressure values:"
12:40:18.806,RX,"0.25"
12:40:18.895,RX,"Pressure values:"
12:40:18.896,RX,"0.25"
12:40:19.015,RX,"Pressure values:"
12:40:19.044,RX,"0.15"
12:40:19.142,RX,"Pressure values:"
12:40:19.167,RX,"0.15"
12:40:19.286,RX,"Pressure values:"
12:40:19.286,RX,"0.25"
12:40:19.405,RX,"Pressure values:"
12:40:19.406,RX,"0.45"
12:40:19.525,RX,"Pressure values:"
12:40:19.526,RX,"0.35"
12:40:19.645,RX,"Pressure values:"
12:40:19.646,RX,"0.15"
12:40:19.765,RX,"Pressure values:"
12:40:19.767,RX,"0.25"
12:40:19.885,RX,"Pressure values:"
12:40:19.886,RX,"0.25"
12:40:20.005,RX,"Pressure values:"
12:40:20.006,RX,"0.45"
12:40:20.124,RX,"Pressure values:"
12:40:20.125,RX,"0.45"
12:40:20.245,RX,"Pressure values:"
12:40:20.246,RX,"0.35"
12:40:20.365,RX,"Pressure values:"
12:40:20.366,RX,"0.15"
12:40:20.485,RX,"Pressure values:"
12:40:20.486,RX,"0.15"
12:40:20.605,RX,"Pressure values:"
12:40:20.606,RX,"0.45"
12:40:20.726,RX,"Pressure values:"
12:40:20.726,RX,"0.15"
12:40:20.845,RX,"Pressure values:"
12:40:20.846,RX,"0.45"
12:40:20.965,RX,"Pressure values:"
12:40:20.965,RX,"0.35"
12:40:21.085,RX,"Pressure values:"
12:40:21.086,RX,"0.15"
12:40:21.205,RX,"Pressure values:"
12:40:21.206,RX,"0.05"
12:40:21.326,RX,"Pressure values:"
12:40:21.326,RX,"0.35"
12:40:21.446,RX,"Pressure values:"
12:40:21.446,RX,"0.35"
12:40:21.565,RX,"Pressure values:"
12:40:21.566,RX,"0.15"
12:40:21.685,RX,"Pressure values:"
12:40:21.686,RX,"0.35"
12:40:21.805,RX,"Pressure values:"
12:40:21.806,RX,"0.25"
12:40:21.925,RX,"Pressure values:"
12:40:21.926,RX,"0.25"
12:40:22.045,RX,"Pressure values:"
12:40:22.046,RX,"0.25"
12:40:22.135,RX,"Pressure values:"
12:40:22.165,RX,"0.15"
12:40:22.255,RX,"Pressure values:"
12:40:22.285,RX,"0.35"
12:40:22.405,RX,"Pressure values:"
12:40:22.406,RX,"0.15"
12:40:22.525,RX,"Pressure values:"
12:40:22.526,RX,"0.35"
12:40:22.645,RX,"Pressure values:"
12:40:22.646,RX,"0.15"
12:40:22.765,RX,"Pressure values:"
12:40:22.766,RX,"0.25"
12:40:22.886,RX,"Pressure values:"
12:40:22.886,RX,"0.15"
12:40:23.005,RX,"Pressure values:"
12:40:23.006,RX,"0.35"
12:40:23.125,RX,"Pressure values:"
12:40:23.126,RX,"0.45"
12:40:23.245,RX,"Pressure values:"
12:40:23.246,RX,"0.25"
12:40:23.365,RX,"Pressure values:"
12:40:23.366,RX,"0.15"
12:40:23.485,RX,"Pressure values:"
12:40:23.486,RX,"0.45"
12:40:23.605,RX,"Pressure values:"
12:40:23.606,RX,"0.25"
12:40:23.725,RX,"Pressure values:"
12:40:23.726,RX,"0.25"
12:40:23.845,RX,"Pressure values:"
12:40:23.846,RX,"0.35"
12:40:23.966,RX,"Pressure values:"
12:40:23.966,RX,"0.45"
12:40:24.055,RX,"Pressure values:"
12:40:24.056,RX,"0.35"
12:40:24.204,RX,"Pressure values:"
12:40:24.205,RX,"0.25"
12:40:24.325,RX,"Pressure values:"
12:40:24.326,RX,"0.25"
12:40:24.445,RX,"Pressure values:"
12:40:24.446,RX,"0.35"
12:40:24.565,RX,"Pressure values:"
12:40:24.566,RX,"0.35"
12:40:24.685,RX,"Pressure values:"
12:40:24.686,RX,"0.05"
12:40:24.805,RX,"Pressure values:"
12:40:24.806,RX,"0.35"
12:40:24.925,RX,"Pressure values:"
12:40:24.926,RX,"0.45"
12:40:25.045,RX,"Pressure values:"
12:40:25.046,RX,"0.25"
12:40:25.165,RX,"Pressure values:"
12:40:25.166,RX,"0.25"
12:40:25.285,RX,"Pressure values:"
12:40:25.285,RX,"0.25"
12:40:25.375,RX,"Pressure values:"
12:40:25.404,RX,"0.25"
12:40:25.525,RX,"Pressure values:"
12:40:25.526,RX,"0.35"
12:40:25.645,RX,"Pressure values:"
12:40:25.646,RX,"0.15"
12:40:25.765,RX,"Pressure values:"
12:40:25.766,RX,"0.25"
12:40:25.885,RX,"Pressure values:"
12:40:25.886,RX,"0.35"
12:40:26.005,RX,"Pressure values:"
12:40:26.006,RX,"0.25"
12:40:26.125,RX,"Pressure values:"
12:40:26.125,RX,"0.35"
12:40:26.215,RX,"Pressure values:"
12:40:26.244,RX,"0.35"
12:40:26.335,RX,"Pressure values:"
12:40:26.364,RX,"0.25"
12:40:26.485,RX,"Pressure values:"
12:40:26.486,RX,"0.45"
12:40:26.605,RX,"Pressure values:"
12:40:26.606,RX,"0.45"
12:40:26.725,RX,"Pressure values:"
12:40:26.726,RX,"0.45"
12:40:26.846,RX,"Pressure values:"
12:40:26.846,RX,"0.35"
12:40:26.965,RX,"Pressure values:"
12:40:26.966,RX,"0.45"
12:40:27.085,RX,"Pressure values:"
12:40:27.086,RX,"0.45"
12:40:27.205,RX,"Pressure values:"
12:40:27.206,RX,"0.45"
12:40:27.295,RX,"Pressure values:"
12:40:27.324,RX,"0.15"
12:40:27.415,RX,"Pressure values:"
12:40:27.444,RX,"0.35"
12:40:27.565,RX,"Pressure values:"
12:40:27.566,RX,"0.55"
12:40:27.685,RX,"Pressure values:"
12:40:27.686,RX,"0.15"
12:40:27.805,RX,"Pressure values:"
12:40:27.806,RX,"0.55"
12:40:27.925,RX,"Pressure values:"
12:40:27.926,RX,"0.45"
12:40:28.045,RX,"Pressure values:"
12:40:28.045,RX,"0.15"
12:40:28.165,RX,"Pressure values:"
12:40:28.166,RX,"0.35"
12:40:28.285,RX,"Pressure values:"
12:40:28.286,RX,"0.35"
12:40:28.405,RX,"Pressure values:"
12:40:28.406,RX,"0.25"
12:40:28.526,RX,"Pressure values:"
12:40:28.526,RX,"0.25"
12:40:28.646,RX,"Pressure values:"
12:40:28.646,RX,"0.45"
12:40:28.766,RX,"Pressure values:"
12:40:28.766,RX,"0.45"
12:40:28.890,RX,"Pressure values:"
12:40:28.890,RX,"0.45"
12:40:29.005,RX,"Pressure values:"
12:40:29.005,RX,"0.55"
12:40:29.125,RX,"Pressure values:"
12:40:29.136,RX,"0.35"
12:40:29.245,RX,"Pressure values:"
12:40:29.246,RX,"0.45"
12:40:29.335,RX,"Pressure values:"
12:40:29.364,RX,"0.45"
12:40:29.455,RX,"Pressure values:"
12:40:29.484,RX,"0.25"
12:40:29.605,RX,"Pressure values:"
12:40:29.606,RX,"0.45"
12:40:29.725,RX,"Pressure values:"
12:40:29.725,RX,"0.45"
12:40:29.845,RX,"Pressure values:"
12:40:29.846,RX,"0.35"
12:40:29.965,RX,"Pressure values:"
12:40:29.966,RX,"0.15"
12:40:30.085,RX,"Pressure values:"
12:40:30.086,RX,"0.35"
12:40:30.205,RX,"Pressure values:"
12:40:30.206,RX,"0.55"
12:40:30.324,RX,"Pressure values:"
12:40:30.325,RX,"0.45"
12:40:30.445,RX,"Pressure values:"
12:40:30.446,RX,"0.55"
12:40:30.570,RX,"Pressure values:"
12:40:30.570,RX,"0.45"
12:40:30.684,RX,"Pressure values:"
12:40:30.685,RX,"0.35"
12:40:30.805,RX,"Pressure values:"
12:40:30.806,RX,"0.45"
12:40:30.925,RX,"Pressure values:"
12:40:30.925,RX,"0.45"
12:40:31.045,RX,"Pressure values:"
12:40:31.046,RX,"0.25"
12:40:31.165,RX,"Pressure values:"
12:40:31.166,RX,"0.55"
12:40:31.285,RX,"Pressure values:"
12:40:31.286,RX,"0.45"
12:40:31.375,RX,"Pressure values:"
12:40:31.404,RX,"0.55"
12:40:31.495,RX,"Pressure values:"
12:40:31.524,RX,"0.45"
12:40:31.645,RX,"Pressure values:"
12:40:31.646,RX,"0.55"
12:40:31.765,RX,"Pressure values:"
12:40:31.765,RX,"0.45"
12:40:31.885,RX,"Pressure values:"
12:40:31.886,RX,"0.45"
12:40:32.005,RX,"Pressure values:"
12:40:32.006,RX,"0.45"
12:40:32.125,RX,"Pressure values:"
12:40:32.126,RX,"0.45"
12:40:32.246,RX,"Pressure values:"
12:40:32.246,RX,"0.25"
12:40:32.365,RX,"Pressure values:"
12:40:32.366,RX,"0.25"
12:40:32.485,RX,"Pressure values:"
12:40:32.487,RX,"0.45"
12:40:32.606,RX,"Pressure values:"
12:40:32.606,RX,"0.35"
12:40:32.725,RX,"Pressure values:"
12:40:32.726,RX,"0.35"
12:40:32.845,RX,"Pressure values:"
12:40:32.846,RX,"0.35"
12:40:32.965,RX,"Pressure values:"
12:40:32.966,RX,"0.35"
12:40:33.086,RX,"Pressure values:"
12:40:33.086,RX,"0.55"
12:40:33.205,RX,"Pressure values:"
12:40:33.206,RX,"0.55"
12:40:33.325,RX,"Pressure values:"
12:40:33.326,RX,"0.35"
12:40:33.445,RX,"Pressure values:"
12:40:33.446,RX,"0.55"
12:40:33.565,RX,"Pressure values:"
12:40:33.566,RX,"0.45"
12:40:33.686,RX,"Pressure values:"
12:40:33.686,RX,"0.55"
12:40:33.805,RX,"Pressure values:"
12:40:33.806,RX,"0.35"
12:40:33.925,RX,"Pressure values:"
12:40:33.926,RX,"0.55"
12:40:34.045,RX,"Pressure values:"
12:40:34.046,RX,"0.55"
12:40:34.165,RX,"Pressure values:"
12:40:34.166,RX,"0.25"
12:40:34.285,RX,"Pressure values:"
12:40:34.286,RX,"0.55"
12:40:34.431,RX,"Pressure values:"
12:40:34.431,RX,"0.45"
12:40:34.525,RX,"Pressure values:"
12:40:34.525,RX,"0.35"
12:40:34.644,RX,"Pressure values:"
12:40:34.645,RX,"0.35"
12:40:34.765,RX,"Pressure values:"
12:40:34.765,RX,"0.25"
12:40:34.886,RX,"Pressure values:"
12:40:34.887,RX,"0.35"
12:40:35.005,RX,"Pressure values:"
12:40:35.006,RX,"0.35"
12:40:35.125,RX,"Pressure values:"
12:40:35.126,RX,"0.35"
12:40:35.245,RX,"Pressure values:"
12:40:35.247,RX,"0.35"
12:40:35.364,RX,"Pressure values:"
12:40:35.365,RX,"0.35"
12:40:35.484,RX,"Pressure values:"
12:40:35.486,RX,"0.25"
12:40:35.605,RX,"Pressure values:"
12:40:35.606,RX,"0.35"
12:40:35.726,RX,"Pressure values:"
12:40:35.726,RX,"0.35"
12:40:35.845,RX,"Pressure values:"
12:40:35.846,RX,"0.45"
12:40:35.965,RX,"Pressure values:"
12:40:35.966,RX,"0.35"
12:40:36.086,RX,"Pressure values:"
12:40:36.086,RX,"0.35"
12:40:36.205,RX,"Pressure values:"
12:40:36.206,RX,"0.45"
12:40:36.325,RX,"Pressure values:"
12:40:36.326,RX,"0.25"
12:40:36.445,RX,"Pressure values:"
12:40:36.446,RX,"0.05"
12:40:36.536,RX,"Pressure values:"
12:40:36.567,RX,"0.25"
12:40:36.655,RX,"Pressure values:"
12:40:36.684,RX,"0.35"
12:40:36.805,RX,"Pressure values:"
12:40:36.807,RX,"0.25"
12:40:36.925,RX,"Pressure values:"
12:40:36.926,RX,"0.25"
12:40:37.045,RX,"Pressure values:"
12:40:37.047,RX,"0.15"
12:40:37.165,RX,"Pressure values:"
12:40:37.166,RX,"0.25"
12:40:37.285,RX,"Pressure values:"
12:40:37.286,RX,"0.35"
12:40:37.405,RX,"Pressure values:"
12:40:37.406,RX,"0.35"
12:40:37.525,RX,"Pressure values:"
12:40:37.526,RX,"0.35"
12:40:37.646,RX,"Pressure values:"
12:40:37.647,RX,"0.25"
